-0,002379	0,323412179946899
0,013654	0,323230504989624
0,029636	0,323034524917603
0,045669	0,322829008102417
0,063273	0,322624921798706
0,093708	0,322422981262207
0,109648	0,322235107421875
0,125638	0,322072267532349
0,141706	0,321938514709473
0,157701	0,321832180023193
0,173689	0,321743726730347
0,189804	0,321660995483398
0,207358	0,321579694747925
0,237643	0,321499347686768
0,253696	0,321411609649658
0,269665	0,321307182312012
0,285666	0,321180582046509
0,301699	0,321027040481567
0,317751	0,320857286453247
0,333647	0,320675611495972
0,351278	0,320489883422852
0,381711	0,320311069488525
0,397674	0,320144891738892
0,413679	0,320003747940063
0,429696	0,319897413253784
0,445722	0,31982421875
0,461564	0,319781541824341
0,475645	0,319759845733643
0,492175	0,319754362106323
0,524755	0,319748640060425
0,540737	0,319740533828735
0,556778	0,319721221923828
0,572777	0,319689512252808
0,588765	0,319640398025513
0,604817	0,319581270217896
0,620741	0,319519996643066
0,636777	0,319463491439819
0,654375	0,319413900375366
0,684785	0,319386720657349
0,700755	0,31938099861145
0,716758	0,319399118423462
0,732663	0,319439888000488
0,747732	0,319506883621216
0,763861	0,319589376449585
0,780759	0,319679737091064
0,797388	0,319767713546753
0,827409	0,319861650466919
0,843384	0,319956541061401
0,859403	0,320050954818726
0,875412	0,320140361785889
0,891416	0,320223569869995
0,907401	0,32029914855957
0,923369	0,32038402557373
0,940987	0,320478916168213
0,971411	0,320587873458862
0,987368	0,32070517539978
1,003386	0,320833444595337
1,019400	0,32096791267395
1,035405	0,321110963821411
1,051420	0,321259260177612
1,067424	0,321410417556763
1,085015	0,321558713912964
1,115422	0,321702241897583
1,131435	0,321838617324829
1,147413	0,321981191635132
1,163408	0,322124719619751
1,179414	0,322271585464478
1,195409	0,322415113449097
1,211410	0,32256031036377
1,229826	0,322702169418335
1,259393	0,322849273681641
1,275418	0,322996139526367
1,291423	0,323143243789673
1,307408	0,323280096054077
1,323401	0,323407649993896
1,339426	0,323526859283447
1,355375	0,323642730712891
1,372071	0,323753118515015
1,403416	0,323858976364136
1,419385	0,323953151702881
1,435415	0,32403564453125
1,451576	0,324106693267822
1,467598	0,324174880981445
1,483436	0,32424259185791
1,499414	0,32431435585022
1,515408	0,324389934539795
1,533005	0,324468374252319
1,563415	0,324553966522217
1,579191	0,324637651443481
1,593675	0,324702978134155
1,611221	0,324751853942871
1,625380	0,324768543243408
1,641431	0,324763298034668
1,657582	0,324733972549438
1,675046	0,324682950973511
1,705527	0,324617147445679
1,721513	0,324544191360474
1,737439	0,324469089508057
1,753419	0,324408769607544
1,769414	0,324365139007568
1,785409	0,324337244033813
1,801407	0,324311017990112
1,819003	0,32427716255188
1,849410	0,324221849441528
1,865409	0,324152708053589
1,881563	0,324065923690796
1,897484	0,323961734771729
1,913411	0,323841333389282
1,929390	0,323707818984985
1,945405	0,323565721511841
1,963003	0,323416471481323
1,993414	0,323258876800537
2,009425	0,323099136352539
2,025405	0,322936773300171
2,041376	0,322769641876221
2,057349	0,322599172592163
2,073047	0,322438478469849
2,088608	0,322283506393433
2,111041	0,322141408920288
2,136643	0,322006464004517
2,152629	0,321877717971802
2,168631	0,321760416030884
2,184781	0,321641683578491
2,202137	0,321512460708618
2,218121	0,321369886398315
2,233428	0,321209669113159
2,250023	0,321033239364624
2,281042	0,320849180221558
2,296284	0,320668697357178
2,312334	0,320493936538696
2,328437	0,320336580276489
2,345252	0,320189237594604
2,360336	0,320056676864624
2,376337	0,319942474365234
2,392488	0,319841146469116
2,411345	0,319753170013428
2,440743	0,319671154022217
2,455843	0,319592714309692
2,471838	0,319517135620117
2,487946	0,319445133209229
2,504857	0,31938099861145
2,520349	0,319323062896729
2,536347	0,319276571273804
2,553971	0,319235563278198
2,584540	0,319197654724121
2,600302	0,31916069984436
2,615855	0,319120407104492
2,631858	0,319080829620361
2,647855	0,319042682647705
2,664242	0,319013118743896
2,683699	0,319000005722046
