-0,004355	-0,304072856903076
0,011604	-0,303997993469238
0,027617	-0,303922891616821
0,043635	-0,303849220275879
0,074057	-0,303775548934937
0,091654	-0,303710460662842
0,107638	-0,303651809692383
0,123626	-0,30359673500061
0,139647	-0,303548574447632
0,155669	-0,303497076034546
0,171645	-0,3034348487854
0,187653	-0,303360223770142
0,205216	-0,303269386291504
0,235607	-0,303164958953857
0,251609	-0,303047180175781
0,267610	-0,302926778793335
0,283604	-0,302797079086304
0,299504	-0,302658319473267
0,314604	-0,302526235580444
0,330706	-0,302400588989258
0,347672	-0,302274942398071
0,379503	-0,302158355712891
0,394708	-0,302036285400391
0,411661	-0,301907539367676
0,427619	-0,301773071289063
0,443656	-0,30162525177002
0,459660	-0,301460742950439
0,475532	-0,301278591156006
0,490593	-0,301078796386719
0,508982	-0,30087685585022
0,539352	-0,300673007965088
0,555349	-0,300471544265747
0,571342	-0,300279140472412
0,587305	-0,300092220306396
0,603309	-0,299914598464966
0,619362	-0,299747943878174
0,635357	-0,299592971801758
0,652956	-0,299451589584351
0,683357	-0,299311876296997
0,699350	-0,299168109893799
0,715359	-0,299017667770386
0,731183	-0,298850536346436
0,745298	-0,298662424087524
0,761507	-0,298456907272339
0,779346	-0,298229217529297
0,796826	-0,297986268997192
0,825542	-0,297733306884766
0,843142	-0,297480344772339
0,857334	-0,297236442565918
0,873319	-0,297001600265503
0,889343	-0,29678750038147
0,905440	-0,296602487564087
0,922356	-0,296438217163086
0,944841	-0,296294927597046
0,970578	-0,296168804168701
0,986531	-0,296044111251831
1,002516	-0,295914649963379
1,018444	-0,295775413513184
1,034457	-0,295620441436768
1,050445	-0,295450687408447
1,066436	-0,295260906219482
1,084038	-0,295058727264404
1,114456	-0,294851303100586
1,130448	-0,294635057449341
1,146408	-0,294423580169678
1,162478	-0,294226408004761
1,178441	-0,29404091835022
1,194438	-0,293879270553589
1,210411	-0,293738842010498
1,226624	-0,293610811233521
1,256538	-0,293491840362549
1,273748	-0,293384552001953
1,289321	-0,293286561965942
1,305334	-0,293186664581299
1,321379	-0,293085813522339
1,337352	-0,29298734664917
1,353373	-0,292880058288574
1,369374	-0,292767524719238
1,386889	-0,292655467987061
1,416836	-0,292546033859253
1,432836	-0,292438268661499
1,448839	-0,292338371276855
1,464835	-0,292247295379639
1,480811	-0,292165279388428
1,496344	-0,292086601257324
1,513047	-0,292015552520752
1,530703	-0,291950464248657
1,560202	-0,291889667510986
1,576314	-0,2918381690979
1,593430	-0,291802644729614
1,609711	-0,291773796081543
1,625607	-0,291752338409424
1,640741	-0,291741371154785
1,656757	-0,291733980178833
1,674495	-0,291730880737305
1,704433	-0,291735172271729
1,720257	-0,291748523712158
1,736235	-0,291766881942749
1,752225	-0,29178261756897
1,768240	-0,291804313659668
1,784369	-0,291828155517578
1,800317	-0,291850090026855
1,817384	-0,291878700256348
1,847785	-0,29191255569458
1,863791	-0,291945934295654
1,879793	-0,291987419128418
1,895796	-0,292037963867188
