-0,014270	-1,87922668457031
0,001603	-1,8791332244873
0,017610	-1,87904024124146
0,033648	-1,87895059585571
0,049817	-1,87887144088745
0,081634	-1,87880301475525
0,097663	-1,878741979599
0,113758	-1,87868094444275
0,129664	-1,87861013412476
0,145656	-1,87853074073792
0,161673	-1,87844944000244
0,177638	-1,87835478782654
0,193640	-1,87825918197632
0,211260	-1,87816953659058
0,241816	-1,87807726860046
0,257845	-1,87799525260925
0,273464	-1,8779444694519
0,287733	-1,87791752815247
0,304794	-1,87791967391968
0,320611	-1,87796187400818
0,336612	-1,87801456451416
0,354208	-1,87807726860046
0,384611	-1,8781476020813
0,400709	-1,87821006774902
0,417415	-1,878253698349
0,431912	-1,87827706336975
0,450162	-1,87827754020691
0,464707	-1,87825489044189
0,481400	-1,87822294235229
0,497137	-1,8782045841217
0,528227	-1,8781955242157
0,546209	-1,87821054458618
0,561163	-1,87825632095337
0,577831	-1,87831592559814
0,592098	-1,87839961051941
0,608941	-1,87852263450623
0,624012	-1,87866735458374
0,643844	-1,87882709503174
0,672142	-1,87900185585022
0,688108	-1,87915635108948
0,704131	-1,87929105758667
0,720038	-1,87940168380737
0,736005	-1,87947797775269
0,752003	-1,87952995300293
0,767993	-1,879554271698
0,784700	-1,87954711914063
0,816049	-1,87952899932861
0,832113	-1,87951421737671
0,848066	-1,87950563430786
0,864105	-1,87952780723572
0,880079	-1,87959051132202
0,896225	-1,87968444824219
0,912114	-1,87980556488037
0,928158	-1,87995576858521
0,945689	-1,88011956214905
0,976100	-1,88027548789978
0,992192	-1,88041996955872
1,008088	-1,88053750991821
1,024090	-1,88059878349304
1,040215	-1,88061809539795
1,056183	-1,88059973716736
1,072044	-1,88051962852478
1,089644	-1,88041615486145
1,120101	-1,88031268119812
1,136111	-1,88020277023315
1,152117	-1,8801212310791
1,168046	-1,88007736206055
1,184173	-1,88005900382996
1,200090	-1,88008761405945
1,216152	-1,8801589012146
1,233679	-1,88024687767029
1,264042	-1,88034534454346
1,280038	-1,88044333457947
1,295830	-1,88051629066467
1,310241	-1,88056182861328
1,327836	-1,88056182861328
1,342040	-1,88050603866577
1,358270	-1,88040018081665
1,377653	-1,88025593757629
1,407878	-1,88008379936218
1,422044	-1,87989163398743
1,438023	-1,87971043586731
1,454032	-1,87955760955811
1,470021	-1,87943863868713
1,486023	-1,87938332557678
1,502016	-1,87939143180847
1,520421	-1,87942671775818
1,550078	-1,87950110435486
1,566483	-1,87960195541382
1,582065	-1,8796808719635
1,598619	-1,87974309921265
1,615142	-1,87977600097656
1,631134	-1,87974739074707
1,647131	-1,87967753410339
1,663365	-1,87956666946411
1,694088	-1,87940788269043
1,710099	-1,87922406196594
1,726120	-1,87904667854309
1,742087	-1,8788845539093
1,758084	-1,87875437736511
1,774093	-1,87866902351379
1,790154	-1,87863779067993
1,806745	-1,8786678314209
1,824362	-1,87875699996948
1,854691	-1,8788845539093
1,869763	-1,87901926040649
1,885754	-1,87915301322937
1,901740	-1,87926554679871
1,917306	-1,87933111190796
1,933270	-1,87935972213745
1,949279	-1,87934398651123
1,966861	-1,87926626205444
1,997345	-1,87915897369385
2,013802	-1,87904620170593
2,030409	-1,87892079353333
2,046384	-1,87882614135742
2,062412	-1,87877750396729
2,078426	-1,87877011299133
2,094434	-1,87882137298584
2,112107	-1,87892508506775
2,142383	-1,87905216217041
2,157452	-1,87920618057251
2,173487	-1,87938117980957
2,189669	-1,87955141067505
2,205450	-1,87970399856567
2,221457	-1,87983226776123
2,237520	-1,87991833686829
2,268396	-1,87996053695679
2,285983	-1,87996530532837
2,301993	-1,87993168830872
2,318070	-1,87986898422241
2,334007	-1,87980794906616
2,349843	-1,87975382804871
2,364503	-1,87971544265747
2,380479	-1,87972235679626
2,398094	-1,8797755241394
2,428496	-1,87985324859619
2,444504	-1,87998104095459
2,460676	-1,88015031814575
2,477021	-1,88032078742981
