0,0000	-0,022624
0,0200	0,003135
0,0400	0,067277
0,0600	-0,000335
0,0800	-0,051978
0,1000	-0,088262
0,1200	-0,026280
0,1400	0,017200
0,1600	0,021802
0,1800	0,014485
0,2000	-0,058668
0,2200	0,036878
0,2400	0,014877
0,2600	0,007779
0,2800	-0,033656
0,3000	0,027526
0,3200	0,056879
0,3400	0,075018
0,3600	-0,008651
0,3800	-0,072882
0,4000	0,001232
0,4200	0,060815
0,4400	-0,059905
0,4600	-0,015913
0,4800	-0,093763
0,5000	0,011951
0,5200	-0,051075
0,5400	-0,022813
0,5600	0,102412
0,5800	-0,020317
0,6000	0,061790
0,6200	-0,030310
0,6400	0,101071
0,6600	-0,030461
0,6800	0,075140
0,7000	0,028562
0,7200	-0,027456
0,7400	0,022329
0,7600	0,054592
0,7800	-0,025511
0,8000	0,049749
0,8200	-0,024546
0,8400	0,065478
0,8600	-0,005347
0,8800	-0,093402
0,9000	0,010192
0,9200	0,053455
0,9400	0,034883
0,9600	0,056831
0,9800	0,022759
1,0000	0,039850
1,0200	-0,018682
1,0400	0,093627
1,0600	0,017224
1,0800	0,067693
1,1000	0,008554
1,1200	0,093166
1,1400	0,065273
1,1600	0,091579
1,1800	-0,073432
1,2000	0,099238
1,2200	0,024476
1,2400	-0,006697
1,2600	0,015257
1,2800	-0,044485
1,3000	-0,058472
1,3200	0,072722
1,3400	0,043905
1,3600	-0,052234
1,3800	-0,027320
1,4000	0,048282
1,4200	0,057719
1,4400	0,043940
1,4600	-0,049401
1,4800	-0,042324
1,5000	0,017550
1,5200	-0,003539
1,5400	-0,055356
1,5600	0,104210
1,5800	0,019556
1,6000	0,017475
1,6200	0,033187
1,6400	0,043765
1,6600	0,025522
1,6800	0,071030
1,7000	0,071034
1,7200	-0,047730
1,7400	0,122057
1,7600	-0,074483
1,7800	0,027650
1,8000	0,098820
1,8200	-0,078855
1,8400	-0,051812
1,8600	0,012848
1,8800	0,004698
1,9000	-0,097643
1,9200	0,102899
1,9400	0,024462
1,9600	-0,107186
1,9800	-0,012801
2,0000	-0,083733
2,0200	0,018422
2,0400	-0,019057
2,0600	0,036522
2,0800	-0,037818
2,1000	-0,063055
2,1200	-0,086977
2,1400	-0,020997
2,1600	-0,095748
2,1800	-0,065804
2,2000	0,029884
2,2200	0,052184
2,2400	-0,030707
2,2600	-0,005690
2,2800	0,055472
2,3000	-0,021626
2,3200	0,006422
2,3400	-0,018604
2,3600	0,020836
2,3800	-0,099072
2,4000	0,022931
2,4200	-0,010893
2,4400	-0,005454
2,4600	-0,058948
2,4800	-0,038519
2,5000	0,022712
2,5200	-0,080716
2,5400	0,018893
2,5600	-0,078280
2,5800	0,029609
2,6000	0,011800
2,6200	-0,003372
2,6400	-0,070616
2,6600	-0,062332
2,6800	-0,042422
2,7000	0,034199
2,7200	-0,013918
2,7400	0,004495
2,7600	-0,004074
2,7800	0,014281
2,8000	0,074308
2,8200	-0,015662
2,8400	-0,067310
2,8600	0,032991
2,8800	0,011630
2,9000	-0,112098
2,9200	-0,032978
2,9400	-0,056339
2,9600	-0,003624
2,9800	-0,004780
3,0000	-0,061209
3,0200	0,119947
3,0400	-0,019542
3,0600	-0,015679
3,0800	-0,060605
3,1000	-0,051200
3,1200	-0,011560
3,1400	-0,063218
3,1600	-0,035969
3,1800	-0,097682
3,2000	-0,037682
3,2200	0,040116
3,2400	-0,146678
3,2600	-0,084986
3,2800	-0,087438
3,3000	-0,144312
3,3200	-0,077952
3,3400	-0,047534
3,3600	-0,035485
3,3800	0,011999
3,4000	0,011497
3,4200	-0,044436
3,4400	-0,028462
3,4600	0,026321
3,4800	-0,034526
3,5000	0,058577
3,5200	0,005321
3,5400	-0,053261
3,5600	-0,079142
3,5800	0,025833
3,6000	-0,005860
3,6200	-0,003126
3,6400	-0,009955
3,6600	-0,080412
3,6800	-0,006729
3,7000	-0,090895
3,7200	0,011561
3,7400	0,130555
3,7600	-0,018342
3,7800	-0,006922
3,8000	-0,036125
3,8200	-0,044677
3,8400	0,003357
3,8600	-0,027507
3,8800	0,071337
3,9000	0,039528
3,9200	-0,006446
3,9400	0,021034
3,9600	-0,032259
3,9800	-0,016209
4,0000	0,084981
4,0200	-0,009926
4,0400	-0,010516
4,0600	-0,030345
4,0800	0,025418
4,1000	0,026685
4,1200	-0,126040
4,1400	-0,026629
4,1600	0,007102
4,1800	-0,011902
4,2000	-0,061377
4,2200	0,093449
4,2400	-0,004788
4,2600	-0,008957
4,2800	-0,121720
4,3000	0,035305
4,3200	0,025453
4,3400	0,024670
4,3600	-0,034883
4,3800	-0,017485
4,4000	-0,067964
4,4200	-0,024730
4,4400	0,054988
4,4600	-0,033378
4,4800	-0,042868
4,5000	0,022527
4,5200	-0,051074
4,5400	0,018648
4,5600	0,095420
4,5800	-0,052855
4,6000	0,003643
